# beta x_V
1.116411641164116375e+01 2.969856535145462907e-09
1.116611661166116676e+01 2.959801141597757841e-09
1.116811681168116799e+01 2.949779796361229653e-09
1.117011701170116922e+01 2.939792384137119114e-09
1.117211721172117223e+01 2.929838790017134296e-09
1.117411741174117346e+01 2.919918899482156445e-09
1.117611761176117646e+01 2.910032598400857767e-09
1.117811781178117769e+01 2.900179773028461062e-09
1.118011801180118070e+01 2.890360310005357928e-09
1.118211821182118193e+01 2.880574096355879153e-09
1.118411841184118316e+01 2.870821019486925315e-09
1.118611861186118617e+01 2.861100967186703681e-09
1.118811881188118740e+01 2.851413827623461794e-09
1.119011901190119040e+01 2.841759489344136268e-09
1.119211921192119163e+01 2.832137841273144697e-09
1.119411941194119464e+01 2.822548772711033213e-09
1.119611961196119587e+01 2.812992173333273761e-09
1.119811981198119888e+01 2.803467933188926556e-09
1.120012001200120011e+01 2.793975942699441075e-09
1.120212021202120312e+01 2.784516092657328028e-09
1.120412041204120435e+01 2.775088274224970692e-09
1.120612061206120558e+01 2.765692378933312182e-09
1.120812081208120858e+01 2.756328298680632457e-09
1.121012101210120981e+01 2.746995925731330717e-09
1.121212121212121282e+01 2.737695152714625071e-09
1.121412141214121405e+01 2.728425872623385387e-09
1.121612161216121706e+01 2.719187978812834203e-09
1.121812181218121829e+01 2.709981364999386195e-09
1.122012201220121952e+01 2.700805925259365631e-09
1.122212221222122253e+01 2.691661554027813993e-09
1.122412241224122376e+01 2.682548146097300489e-09
1.122612261226122676e+01 2.673465596616650262e-09
1.122812281228122799e+01 2.664413801089806193e-09
1.123012301230123100e+01 2.655392655374560003e-09
1.123212321232123223e+01 2.646402055681419844e-09
1.123412341234123346e+01 2.637441898572356707e-09
1.123612361236123647e+01 2.628512080959641817e-09
1.123812381238123770e+01 2.619612500104679070e-09
1.124012401240124071e+01 2.610743053616773364e-09
1.124212421242124194e+01 2.601903639452010590e-09
1.124412441244124494e+01 2.593094155912021413e-09
1.124612461246124617e+01 2.584314501642873681e-09
1.124812481248124740e+01 2.575564575633854397e-09
1.125012501250125041e+01 2.566844277216325314e-09
1.125212521252125164e+01 2.558153506062590944e-09
1.125412541254125465e+01 2.549492162184689213e-09
1.125612561256125588e+01 2.540860145933302485e-09
1.125812581258125888e+01 2.532257357996549042e-09
1.126012601260126011e+01 2.523683699398901142e-09
1.126212621262126135e+01 2.515139071499993457e-09
1.126412641264126435e+01 2.506623375993509692e-09
1.126612661266126558e+01 2.498136514906073749e-09
1.126812681268126859e+01 2.489678390596071408e-09
1.127012701270126982e+01 2.481248905752584504e-09
1.127212721272127283e+01 2.472847963394212608e-09
1.127412741274127406e+01 2.464475466868014652e-09
1.127612761276127529e+01 2.456131319848347563e-09
1.127812781278127829e+01 2.447815426335776873e-09
1.128012801280127952e+01 2.439527690655995998e-09
1.128212821282128253e+01 2.431268017458673984e-09
1.128412841284128376e+01 2.423036311716414497e-09
1.128612861286128677e+01 2.414832478723606454e-09
1.128812881288128800e+01 2.406656424095389635e-09
1.129012901290128923e+01 2.398508053766520619e-09
1.129212921292129224e+01 2.390387273990310685e-09
1.129412941294129347e+01 2.382293991337567016e-09
1.129612961296129647e+01 2.374228112695469807e-09
1.129812981298129770e+01 2.366189545266555658e-09
1.130013001300130071e+01 2.358178196567595089e-09
1.130213021302130194e+01 2.350193974428581310e-09
1.130413041304130317e+01 2.342236786991625114e-09
1.130613061306130618e+01 2.334306542709913449e-09
1.130813081308130741e+01 2.326403150346681653e-09
1.131013101310131042e+01 2.318526518974109990e-09
1.131213121312131165e+01 2.310676557972337237e-09
1.131413141314131465e+01 2.302853177028358886e-09
1.131613161316131588e+01 2.295056286135047339e-09
1.131813181318131889e+01 2.287285795590055074e-09
1.132013201320132012e+01 2.279541615994841051e-09
1.132213221322132313e+01 2.271823658253587518e-09
1.132413241324132436e+01 2.264131833572227660e-09
1.132613261326132559e+01 2.256466053457376885e-09
1.132813281328132859e+01 2.248826229715334412e-09
1.133013301330132983e+01 2.241212274451088590e-09
1.133213321332133283e+01 2.233624100067257694e-09
1.133413341334133406e+01 2.226061619263137835e-09
1.133613361336133707e+01 2.218524745033642107e-09
1.133813381338133830e+01 2.211013390668353047e-09
1.134013401340133953e+01 2.203527469750480389e-09
1.134213421342134254e+01 2.196066896155883338e-09
1.134413441344134377e+01 2.188631584052101939e-09
1.134613461346134677e+01 2.181221447897321036e-09
1.134813481348134800e+01 2.173836402439440104e-09
1.135013501350135101e+01 2.166476362715039690e-09
1.135213521352135224e+01 2.159141244048453315e-09
1.135413541354135347e+01 2.151830962050750867e-09
1.135613561356135648e+01 2.144545432618785695e-09
1.135813581358135771e+01 2.137284571934243343e-09
1.136013601360136072e+01 2.130048296462638187e-09
1.136213621362136195e+01 2.122836522952396503e-09
1.136413641364136495e+01 2.115649168433851439e-09
1.136613661366136618e+01 2.108486150218337671e-09
1.136813681368136741e+01 2.101347385897196717e-09
1.137013701370137042e+01 2.094232793340845115e-09
1.137213721372137165e+01 2.087142290697851293e-09
1.137413741374137466e+01 2.080075796393946674e-09
1.137613761376137589e+01 2.073033229131138937e-09
1.137813781378137890e+01 2.066014507886724775e-09
1.138013801380138013e+01 2.059019551912410609e-09
1.138213821382138136e+01 2.052048280733335681e-09
1.138413841384138436e+01 2.045100614147165879e-09
1.138613861386138559e+01 2.038176472223192941e-09
1.138813881388138860e+01 2.031275775301365407e-09
1.139013901390138983e+01 2.024398443991425048e-09
1.139213921392139284e+01 2.017544399171943197e-09
1.139413941394139407e+01 2.010713561989458414e-09
1.139613961396139530e+01 2.003905853857529367e-09
1.139813981398139831e+01 1.997121196455843125e-09
1.140014001400139954e+01 1.990359511729337940e-09
1.140214021402140254e+01 1.983620721887258603e-09
1.140414041404140377e+01 1.976904749402310238e-09
1.140614061406140678e+01 1.970211517009721935e-09
1.140814081408140801e+01 1.963540947706396821e-09
1.141014101410140924e+01 1.956892964749993889e-09
1.141214121412141225e+01 1.950267491658057806e-09
1.141414141414141348e+01 1.943664452207154508e-09
1.141614161416141648e+01 1.937083770431958820e-09
1.141814181418141771e+01 1.930525370624419003e-09
1.142014201420142072e+01 1.923989177332848923e-09
1.142214221422142195e+01 1.917475115361095909e-09
1.142414241424142318e+01 1.910983109767642847e-09
1.142614261426142619e+01 1.904513085864757012e-09
1.142814281428142742e+01 1.898064969217654615e-09
1.143014301430143043e+01 1.891638685643596694e-09
1.143214321432143166e+01 1.885234161211086338e-09
1.143414341434143466e+01 1.878851322238969952e-09
1.143614361436143589e+01 1.872490095295635305e-09
1.143814381438143890e+01 1.866150407198122315e-09
1.144014401440144013e+01 1.859832185011324197e-09
1.144214421442144314e+01 1.853535356047103204e-09
1.144414441444144437e+01 1.847259847863500675e-09
1.144614461446144560e+01 1.841005588263863942e-09
1.144814481448144861e+01 1.834772505296029904e-09
1.145014501450144984e+01 1.828560527251515837e-09
1.145214521452145284e+01 1.822369582664656025e-09
1.145414541454145407e+01 1.816199600311820901e-09
1.145614561456145708e+01 1.810050509210555540e-09
1.145814581458145831e+01 1.803922238618806034e-09
1.146014601460145954e+01 1.797814718034066674e-09
1.146214621462146255e+01 1.791727877192585853e-09
1.146414641464146378e+01 1.785661646068573010e-09
1.146614661466146678e+01 1.779615954873355314e-09
1.146814681468146802e+01 1.773590734054617491e-09
1.147014701470147102e+01 1.767585914295558302e-09
1.147214721472147225e+01 1.761601426514136364e-09
1.147414741474147348e+01 1.755637201862237178e-09
1.147614761476147649e+01 1.749693171724896199e-09
1.147814781478147772e+01 1.743769267719527077e-09
1.148014801480148073e+01 1.737865421695095512e-09
1.148214821482148196e+01 1.731981565731378717e-09
1.148414841484148496e+01 1.726117632138141136e-09
1.148614861486148619e+01 1.720273553454397631e-09
1.148814881488148743e+01 1.714449262447599537e-09
1.149014901490149043e+01 1.708644692112878411e-09
1.149214921492149166e+01 1.702859775672288956e-09
1.149414941494149467e+01 1.697094446574005415e-09
1.149614961496149590e+01 1.691348638491596135e-09
1.149814981498149891e+01 1.685622285323219957e-09
1.150015001500150014e+01 1.679915321190905331e-09
1.150215021502150137e+01 1.674227680439757878e-09
1.150415041504150437e+01 1.668559297637219646e-09
1.150615061506150560e+01 1.662910107572330237e-09
1.150815081508150861e+01 1.657280045254943044e-09
1.151015101510150984e+01 1.651669045915015128e-09
1.151215121512151285e+01 1.646077045001824694e-09
1.151415141514151408e+01 1.640503978183265514e-09
1.151615161516151531e+01 1.634949781345073510e-09
1.151815181518151832e+01 1.629414390590102351e-09
1.152015201520151955e+01 1.623897742237605251e-09
1.152215221522152255e+01 1.618399772822465076e-09
1.152415241524152378e+01 1.612920419094504676e-09
1.152615261526152679e+01 1.607459618017720094e-09
1.152815281528152802e+01 1.602017306769593383e-09
1.153015301530152925e+01 1.596593422740335735e-09
1.153215321532153226e+01 1.591187903532182930e-09
1.153415341534153349e+01 1.585800686958688929e-09
1.153615361536153650e+01 1.580431711043979541e-09
1.153815381538153773e+01 1.575080914022075798e-09
1.154015401540154073e+01 1.569748234336145350e-09
1.154215421542154196e+01 1.564433610637832867e-09
1.154415441544154319e+01 1.559136981786519503e-09
1.154615461546154620e+01 1.553858286848634890e-09
1.154815481548154743e+01 1.548597465096968508e-09
1.155015501550155044e+01 1.543354456009940321e-09
1.155215521552155167e+01 1.538129199270938823e-09
1.155415541554155467e+01 1.532921634767592296e-09
1.155615561556155590e+01 1.527731702591112850e-09
1.155815581558155891e+01 1.522559343035569544e-09
1.156015601560156014e+01 1.517404496597239873e-09
1.156215621562156315e+01 1.512267103973886398e-09
1.156415641564156438e+01 1.507147106064112374e-09
1.156615661566156561e+01 1.502044443966648514e-09
1.156815681568156862e+01 1.496959058979690415e-09
1.157015701570156985e+01 1.491890892600235161e-09
1.157215721572157285e+01 1.486839886523376566e-09
1.157415741574157408e+01 1.481805982641671136e-09
1.157615761576157709e+01 1.476789123044432903e-09
1.157815781578157832e+01 1.471789250017103107e-09
1.158015801580157955e+01 1.466806306040554132e-09
1.158215821582158256e+01 1.461840233790441813e-09
1.158415841584158379e+01 1.456890976136559006e-09
1.158615861586158680e+01 1.451958476142146121e-09
1.158815881588158803e+01 1.447042677063272195e-09
1.159015901590159103e+01 1.442143522348147291e-09
1.159215921592159226e+01 1.437260955636505216e-09
1.159415941594159349e+01 1.432394920758924822e-09
1.159615961596159650e+01 1.427545361736198243e-09
1.159815981598159773e+01 1.422712222778697483e-09
1.160016001600160074e+01 1.417895448285703782e-09
1.160216021602160197e+01 1.413094982844801288e-09
1.160416041604160498e+01 1.408310771231206009e-09
1.160616061606160621e+01 1.403542758407163833e-09
1.160816081608160744e+01 1.398790889521286095e-09
1.161016101610161044e+01 1.394055109907934565e-09
1.161216121612161167e+01 1.389335365086601688e-09
1.161416141614161468e+01 1.384631600761256280e-09
1.161616161616161591e+01 1.379943762819751064e-09
1.161816181618161892e+01 1.375271797333166916e-09
1.162016201620162015e+01 1.370615650555225369e-09
1.162216221622162138e+01 1.365975268921642162e-09
1.162416241624162438e+01 1.361350599049521751e-09
1.162616261626162562e+01 1.356741587736756566e-09
1.162816281628162862e+01 1.352148181961385117e-09
1.163016301630162985e+01 1.347570328881015247e-09
1.163216321632163286e+01 1.343007975832183270e-09
1.163416341634163409e+01 1.338461070329780323e-09
1.163616361636163532e+01 1.333929560066419986e-09
1.163816381638163833e+01 1.329413392911848707e-09
1.164016401640163956e+01 1.324912516912358097e-09
1.164216421642164256e+01 1.320426880290158123e-09
1.164416441644164379e+01 1.315956431442815049e-09
1.164616461646164680e+01 1.311501118942623393e-09
1.164816481648164803e+01 1.307060891536047997e-09
1.165016501650164926e+01 1.302635698143105500e-09
1.165216521652165227e+01 1.298225487856788209e-09
1.165416541654165350e+01 1.293830209942491067e-09
1.165616561656165651e+01 1.289449813837398716e-09
1.165816581658165774e+01 1.285084249149937072e-09
1.166016601660166074e+01 1.280733465659160595e-09
1.166216621662166197e+01 1.276397413314205932e-09
1.166416641664166320e+01 1.272076042233689735e-09
1.166616661666166621e+01 1.267769302705144516e-09
1.166816681668166744e+01 1.263477145184459068e-09
1.167016701670167045e+01 1.259199520295282268e-09
1.167216721672167168e+01 1.254936378828484586e-09
1.167416741674167469e+01 1.250687671741560446e-09
1.167616761676167592e+01 1.246453350158096554e-09
1.167816781678167892e+01 1.242233365367177365e-09
1.168016801680168015e+01 1.238027668822855065e-09
1.168216821682168316e+01 1.233836212143561033e-09
1.168416841684168439e+01 1.229658947111580166e-09
1.168616861686168562e+01 1.225495825672467305e-09
1.168816881688168863e+01 1.221346799934508119e-09
1.169016901690168986e+01 1.217211822168176890e-09
1.169216921692169286e+01 1.213090844805563893e-09
1.169416941694169410e+01 1.208983820439854898e-09
1.169616961696169710e+01 1.204890701824757514e-09
1.169816981698169833e+01 1.200811441873987518e-09
1.170017001700169956e+01 1.196745993660700366e-09
1.170217021702170257e+01 1.192694310416962011e-09
1.170417041704170380e+01 1.188656345533222193e-09
1.170617061706170681e+01 1.184632052557752784e-09
1.170817081708170804e+01 1.180621385196142587e-09
1.171017101710171104e+01 1.176624297310733612e-09
1.171217121712171227e+01 1.172640742920121874e-09
1.171417141714171350e+01 1.168670676198601526e-09
1.171617161716171651e+01 1.164714051475648287e-09
1.171817181718171774e+01 1.160770823235404518e-09
1.172017201720172075e+01 1.156840946116131840e-09
1.172217221722172198e+01 1.152924374909715650e-09
1.172417241724172499e+01 1.149021064561117733e-09
1.172617261726172622e+01 1.145130970167886370e-09
1.172817281728172745e+01 1.141254046979613905e-09
1.173017301730173045e+01 1.137390250397432797e-09
1.173217321732173168e+01 1.133539535973513922e-09
1.173417341734173469e+01 1.129701859410528917e-09
1.173617361736173592e+01 1.125877176561168755e-09
1.173817381738173893e+01 1.122065443427609591e-09
1.174017401740174016e+01 1.118266616161031972e-09
1.174217421742174139e+01 1.114480651061093499e-09
1.174417441744174440e+01 1.110707504575435421e-09
1.174617461746174563e+01 1.106947133299192320e-09
1.174817481748174863e+01 1.103199493974469128e-09
1.175017501750174986e+01 1.099464543489869013e-09
1.175217521752175287e+01 1.095742238879972463e-09
1.175417541754175410e+01 1.092032537324867236e-09
1.175617561756175533e+01 1.088335396149634896e-09
1.175817581758175834e+01 1.084650772823867112e-09
1.176017601760175957e+01 1.080978624961188582e-09
1.176217621762176258e+01 1.077318910318743980e-09
1.176417641764176381e+01 1.073671586796740312e-09
1.176617661766176681e+01 1.070036612437935102e-09
1.176817681768176804e+01 1.066413945427178751e-09
1.177017701770176927e+01 1.062803544090912649e-09
1.177217721772177228e+01 1.059205366896698299e-09
1.177417741774177351e+01 1.055619372452748514e-09
1.177617761776177652e+01 1.052045519507430696e-09
1.177817781778177775e+01 1.048483766948814572e-09
1.178017801780178075e+01 1.044934073804176303e-09
1.178217821782178198e+01 1.041396399239552010e-09
1.178417841784178322e+01 1.037870702559243742e-09
1.178617861786178622e+01 1.034356943205363493e-09
1.178817881788178745e+01 1.030855080757374322e-09
1.179017901790179046e+01 1.027365074931603559e-09
1.179217921792179169e+01 1.023886885580803158e-09
1.179417941794179470e+01 1.020420472693665588e-09
1.179617961796179593e+01 1.016965796394385429e-09
1.179817981798179893e+01 1.013522816942177539e-09
